sha,message,pr_id,repo_url
e2c7ca202cd6b4be9813b6408f5eff2a617b3372,Poll all readable CAT commands,3206566738,https://api.github.com/repos/DO1FFE/991a-remote
cc4db0a8b6efd9af8c7e04144dc81a3d54b7426b,"Refactor batch scripts for better cross-platform compatibility and readability

Co-authored-by: ctulchu <ctulchu@gmail.com>",3232163462,https://api.github.com/repos/SRValeev/Document-DB
ad6f9926c7b418316f9d8a8bc13ba7d8842d6588,test: adjust parameter names for clarity,3164970648,https://api.github.com/repos/xXFirst555Xx/FuelTracker
cb5a5f7f6c772be976a2c2d7ba33dda260d3e237,"style: Clean up SettingsService code formatting and logic

- Remove trailing whitespace
- Fix quote consistency (single -> double quotes)
- Simplify __setattr__ logic for better readability
- Extract error message strings to variables for consistency
- No functional changes, just code quality improvements

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3230437187,https://api.github.com/repos/langflow-ai/langflow
58c3c383c83ebca5e472c95407e6dac59918f179,"Add --log-level option and improve JSON formatting

- Add --log-level option to both hal_query.py and prepare_catalog.py with INFO as default
- Change JSON output to use indent=2 for better readability
- Add detailed DEBUG logging for working paper/article pairs during exclusion
- Enable requests debug logging only when --log-level=debug is specified

Addresses GitHub PR feedback for improved logging and formatting.

Co-Authored-By: Minh Ha-Duong <minh.haduong@gmail.com>",3121832184,https://api.github.com/repos/CIRED/cired.digital
77118ce1b32955b5511138810965998d359a69a2,Reorder helper functions for readability,3237694102,https://api.github.com/repos/TugrulKaraaslan/finansal-analiz-sistemi
b6d668fc664c5f376626f06acdf48f9f462884e2,"Implement Flow state export method (#2134)

This commit implements a method for exporting the state of a flow into a
JSON-serializable dictionary.

The idea is producing a human-readable version of state that can be
inspected or consumed by other systems, hence JSON and not pickling or
marshalling.

I consider it an export because it's a one-way process, meaning it
cannot be loaded back into Python because of complex types.",2850852315,https://api.github.com/repos/crewAIInc/crewAI
965aef5aa0f558a6c8ef4d18c8d3bd35d81628b4,"Updated object graph to better handle dependencies

This commit improves the dependency resolution process in MyObjectGraph class by introducing a new implementation of the _provide() function. The new logic uses a result dictionary and traversal stack to handle dependency accumulation, ensuring more reliable and efficient dependency management. The changes also include added type hinting and improved logging within test_design.py to aid in readability and troubleshooting.",2906509898,https://api.github.com/repos/proboscis/pinjected
7dc3ee5cd8ff6ebcf3b80631033d68a7f7e171b9,refactor: restructure project files and update README for clarity,3164049791,https://api.github.com/repos/sserkanakin/reproduction-project
d8f9b53f3560af2f76c2d86bac0bc85d2bbaa458,refactor(term_mapper): improve readability and structure,3122507629,https://api.github.com/repos/VeraLIMS/Fundalyze
d13be3cdff46d182e8ca1fd0583f8bf8c8b2054b,docs: refine docstrings for clarity,3213763182,https://api.github.com/repos/TugrulKaraaslan/finansal-analiz-sistemi
f4efdc55e22e0e8a5d8d5c446d571155cdabc791,"refactor: implement review suggestions

- Extract model conversion logic to _get_llm_instance helper method
- Improve error message clarity
- Simplify LLM instance creation in CrewEvaluator

Co-Authored-By: Joe Moura <joao@crewai.com>",2841002189,https://api.github.com/repos/crewAIInc/crewAI
335a59ee84f361551752182a122af9b8a4c1b26e,Refactor ActionHelper for clarity,3165888310,https://api.github.com/repos/ok97465/spyder_okvim
1058082700c5900c2f19189a1862448ff505ff4e,Merge branch 'master' into codex/update-readme.md-for-clarity,3205083186,https://api.github.com/repos/davnnis2003/ds-showncase
d5b99ba4138c6b8d6aaae47d00c5816001a53435,"refactor: Apply Sandi Metz 5-line rule to overlap.py methods

- Break down _extract_ending_content (20 lines → 5 lines)
- Break down _extract_complete_entities_from_end (25 lines → 5 lines)
- Extract focused helper methods for data structure handling
- Improve separation of concerns between simple and structured data
- Enhance testability of entity collection logic
- Address method complexity identified in code review

Each refactored method now has single responsibility and improved clarity.",3262599201,https://api.github.com/repos/m2ix4i/JSON-Chunking
68afd5c9e677e626218e7dc4b2584ff5c1e61b3e,"Replace chr() functions with json.dumps for cleaner email escaping

- Address GitHub comment requesting 'normal strings' instead of chr(39)/chr(92)
- Use json.dumps for proper email escaping in JavaScript strings
- Maintains XSS protection while improving code readability
- Eliminates f-string syntax conflicts that required chr() workaround

Co-Authored-By: Alek <alek@pynecone.io>",3264413761,https://api.github.com/repos/reflex-dev/reflex-web
839abf868a8575c617590f0cd725a0efdd2394ce,"Update webui.py

Added a new Flask server initialization using werkzeug.make_server with a global _server variable, enabling a graceful shutdown before restarting to prevent port conflicts

Implemented _load_ini_with_descriptions to parse comments from the .ini files and display them in the web UI for each setting

Updated the HTML template to dark mode and inserted setting descriptions beneath option labels for better clarity in the interface",3271390806,https://api.github.com/repos/ColinRaine/MusicBot
15dee211530ca41fda40fb36c4f7406910095c46,Refactor access point registration in OSM tests for improved readability,3249191998,https://api.github.com/repos/bmander/graphserver
254f16d9bccdf9c0677e420eb052bcd950b20c07,Reorder helper functions for clarity,3220198992,https://api.github.com/repos/TugrulKaraaslan/finansal-analiz-sistemi
36a86738e33649cac608602f24fb19bf03ba27f1,"Fix options PnL calculation and rename price_tick variable

- Modify _calculate_options_pnl to return separate call and put PnL values instead of combined total
- Update _check_pnl to save individual call_unrealized_pnl and put_unrealized_pnl to database
- Add detailed logging for call and put PnL values separately
- Rename price_tick variable to spot_price_tick for clarity
- Addresses GitHub comments: separate call/put PnL calculation and variable naming

This ensures accurate options PnL tracking using live Deribit data for each option type individually.

Co-Authored-By: Alon Ohayon <ohayonal3@gmail.com>",3267138350,https://api.github.com/repos/alonzo151/gridder
144b96986ecf85bd7e5de96c1d2742d95d6da39e,"Refactor AISuiteLLM to include tools parameter in completion methods

- Update the _prepare_completion_params method to accept an optional tools parameter
- Modify the chat completion method to utilize the new tools parameter for enhanced functionality
- Clean up print statements for better code clarity",2894930869,https://api.github.com/repos/crewAIInc/crewAI
51083dabec3e60e316938e47dd0d65eee535745e,"Fix test assertions and improve cleanup logic in persistence integration tests

- Updated assertions to provide clearer error messages when expected values do not match.
- Enhanced the cleanup logic by resetting the last cleanup time to ensure proper triggering of auto cleanup.
- Adjusted sleep duration comments for better clarity on timing requirements.

These changes improve the reliability and clarity of the persistence integration tests.",3272234037,https://api.github.com/repos/Kirch77/Syntha_v2
60a277a74639e76237ce0bc33dbae2580cfe7768,"Fix critical documentation errors and improve code quality

🔧 Critical Fixes:
- Renamed LTS_Model_traning.py → LTS_Model_training.py (fixed filename typo)
- Fixed syntax errors (missing parentheses, brackets)

📚 Documentation Improvements:
- Added comprehensive module docstrings to both files
- Added detailed function docstrings (21+ functions documented)
- Implemented Google-style docstring format with Args, Returns, Notes
- Added medical imaging context and technical explanations
- Documented DICOM windowing parameters and their medical significance

🏥 Medical Context Added:
- Explained medical image processing concepts
- Documented CT scan orientation and Hounsfield units
- Added context for liver tumor segmentation workflow
- Clarified background vs foreground accuracy for medical applications

✨ Code Quality:
- Consistent documentation style across all functions
- Proper type hints and parameter descriptions
- Added usage notes and implementation details
- Improved code readability and maintainability

Resolves all issues identified in documentation_errors_report.md",3242062876,https://api.github.com/repos/ranuka-laksika/LiverTumer-Segmentation
53b8a5862597456ab7ffc9463dcd07a6dcdf1437,fix: Import tiktoken in token_counter method and update test stubs for clarity,3120230441,https://api.github.com/repos/dowhiledev/nomos
779839fd78cd3bc36989135ee1eb7ee214830a1e,refactor: streamline argument formatting in check.py and async_checker.py; improve test readability in test_check.py,3235527392,https://api.github.com/repos/jancschaefer/pymarktools
dbf8da2d9c21f973e6ec63e18c66a8f0980a7816,"fix: Include agent knowledge in planning process (#1818)

* test: Add test demonstrating knowledge not included in planning process

Issue #1703: Add test to verify that agent knowledge sources are not currently
included in the planning process. This test will help validate the fix once
implemented.

- Creates agent with knowledge sources
- Verifies knowledge context missing from planning
- Checks other expected components are present

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Include agent knowledge in planning process

Issue #1703: Integrate agent knowledge sources into planning summaries
- Add agent_knowledge field to task summaries in planning_handler
- Update test to verify knowledge inclusion
- Ensure knowledge context is available during planning phase

The planning agent now has access to agent knowledge when creating
task execution plans, allowing for better informed planning decisions.

Co-Authored-By: Joe Moura <joao@crewai.com>

* style: Fix import sorting in test_knowledge_planning.py

- Reorganize imports according to ruff linting rules
- Fix I001 linting error

Co-Authored-By: Joe Moura <joao@crewai.com>

* test: Update task summary assertions to include knowledge field

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Update ChromaDB mock path and fix knowledge string formatting

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Improve knowledge integration in planning process with error handling

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Update task summary format for empty tools and knowledge

- Change empty tools message to 'agent has no tools'
- Remove agent_knowledge field when empty
- Update test assertions to match new format
- Improve test messages for clarity

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Update string formatting for agent tools in task summary

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Update string formatting for agent tools in task summary

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Update string formatting for agent tools and knowledge in task summary

Co-Authored-By: Joe Moura <joao@crewai.com>

* fix: Update knowledge field formatting in task summary

Co-Authored-By: Joe Moura <joao@crewai.com>

* style: Fix import sorting in test_planning_handler.py

Co-Authored-By: Joe Moura <joao@crewai.com>

* style: Fix import sorting order in test_planning_handler.py

Co-Authored-By: Joe Moura <joao@crewai.com>

* test: Add ChromaDB mocking to test_create_tasks_summary_with_knowledge_and_tools

Co-Authored-By: Joe Moura <joao@crewai.com>

---------

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Joe Moura <joao@crewai.com>
Co-authored-by: João Moura <joaomdmoura@gmail.com>",2841023413,https://api.github.com/repos/crewAIInc/crewAI
f56685e24466f1e4584edb521193a93c60e2127d,"Fix code block rendering inconsistencies and update page title

- Standardize all code blocks to use consistent markdown formatting
- Replace doccmdoutput() calls with standard bash/text code blocks
- Remove python exec imports that are no longer needed
- Update page title to 'Custom Component CLI Reference' for clarity
- Fix visual inconsistencies between different code block types

Co-Authored-By: unknown <>",3221298768,https://api.github.com/repos/reflex-dev/reflex-web
fd680895144ea9f7820ff282929157325a6103f1,"Convert raw JSON to readable markdown format in GitHub PR comments

- Add format_visual_analysis_to_markdown function to convert structured JSON to markdown
- Use emojis and clear headers for better readability (✅, ⚠️, ❌)
- Handle missing fields gracefully - only show sections with data
- Preserve existing collapsible structural analysis format
- Maintain backward compatibility with existing functionality

Co-Authored-By: Joao Garin <joao.garin@gmail.com>",3110947452,https://api.github.com/repos/nevinbuilds/bruniai-action
64ac5281726a08dac75691b67e6a4ef257d2b588,"Improves GUI layout and labeling

- Reduce input field width and adjust its position
- Rename file-open button to ""Abrir"" for clarity
- Expand sample size label text and realign its entry and button",3197388207,https://api.github.com/repos/marco-jardim/Comparador-de-Registros
2d8c6e70e4763041c1c7e83a5c2c58e6a1aaee8c,"fix: Update task summary format for empty tools and knowledge

- Change empty tools message to 'agent has no tools'
- Remove agent_knowledge field when empty
- Update test assertions to match new format
- Improve test messages for clarity

Co-Authored-By: Joe Moura <joao@crewai.com>",2763242692,https://api.github.com/repos/crewAIInc/crewAI
d851741a251e1dacb6f4d021c375561e8b79e44b,"fix: address all 32 CodeRabbit review suggestions for production polish

Security Enhancements:
- Add CSP headers and meta tags for security hardening
- Sanitize error messages to prevent XSS vulnerabilities
- Add accessibility improvements with ARIA labels

Backend Performance & Cleanup:
- Add database indexes on timestamp columns for query optimization
- Remove unused SQLAlchemy imports (func, and_) from monitoring router
- Improve model import formatting for better readability

Frontend Component Improvements:
- Fix navigation active state logic to prevent false positives
- Improve loading state management across all components
- Add defensive programming for API response handling
- Optimize chart time formatting for different ranges
- Make Y-axis domains dynamic instead of hard-coded

WebSocket Service Enhancements:
- Add connection timeout and validation for outgoing messages
- Remove unused refs and improve connection management
- Add proper error handling for WebSocket events

State Management Optimizations:
- Use useCallback to prevent unnecessary re-renders in Settings
- Remove unused state fields to reduce component complexity
- Optimize deep state updates with structural sharing

Configuration Improvements:
- Add additional npm scripts for development workflow
- Make site filter options dynamic and configurable
- Improve package.json structure with proper scripts

Code Quality Fixes:
- Remove dead code and unused variables
- Improve error boundaries and fallback handling
- Add proper TypeScript-ready configuration
- Enhance accessibility with proper ARIA attributes

All 32 suggestions addressed for production-ready monitoring dashboard.

🚀 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3089886140,https://api.github.com/repos/endersclarity/jobbot
82ccfa3247f2a7486b2cf9d9ac27b979bbbd7058,Refactor OSM routing example for clarity and improved coordinate handling,3249191998,https://api.github.com/repos/bmander/graphserver
bc85fee839de3df3eb2a4e0805287554a03e4add,"Address PR feedback: refactor try/except structure and add GIVEN/WHEN/THEN comments

- Move workflow crawling logic into private helper method _gather_event_display_context_from_workflow_crawling
- Keep only importlib.import_module line in try block as requested
- Add comprehensive GIVEN/WHEN/THEN comments to test for better readability
- Maintain all existing functionality while improving code structure
- All tests continue to pass after refactoring

Co-Authored-By: vargas@vellum.ai <dvargas92495@gmail.com>",3172744769,https://api.github.com/repos/vellum-ai/vellum-python-sdks
00c2f5043e80be88dc3337d5e57a73358f5ca11a,"WIP crew events emitter (#2048)

* WIP crew events emitter

* Refactor event handling and introduce new event types

- Migrate from global `emit` function to `event_bus.emit`
- Add new event types for task failures, tool usage, and agent execution
- Update event listeners and event bus to support more granular event tracking
- Remove deprecated event emission methods
- Improve event type consistency and add more detailed event information

* Add event emission for agent execution lifecycle

- Emit AgentExecutionStarted and AgentExecutionError events
- Update CrewAgentExecutor to use event_bus for tracking agent execution
- Refactor error handling to include event emission
- Minor code formatting improvements in task.py and crew_agent_executor.py
- Fix a typo in test file

* Refactor event system and add third-party event listeners

- Move event_bus import to correct module paths
- Introduce BaseEventListener abstract base class
- Add AgentOpsListener for third-party event tracking
- Update event listener initialization and setup
- Clean up event-related imports and exports

* Enhance event system type safety and error handling

- Improve type annotations for event bus and event types
- Add null checks for agent and task in event emissions
- Update import paths for base tool and base agent
- Refactor event listener type hints
- Remove unnecessary print statements
- Update test configurations to match new event handling

* Refactor event classes to improve type safety and naming consistency

- Rename event classes to have explicit 'Event' suffix (e.g., TaskStartedEvent)
- Update import statements and references across multiple files
- Remove deprecated events.py module
- Enhance event type hints and configurations
- Clean up unnecessary event-related code

* Add default model for CrewEvaluator and fix event import order

- Set default model to ""gpt-4o-mini"" in CrewEvaluator when no model is specified
- Reorder event-related imports in task.py to follow standard import conventions
- Update event bus initialization method return type hint
- Export event_bus in events/__init__.py

* Fix tool usage and event import handling

- Update tool usage to use `.get()` method when checking tool name
- Remove unnecessary `__all__` export list in events/__init__.py

* Refactor Flow and Agent event handling to use event_bus

- Remove `event_emitter` from Flow class and replace with `event_bus.emit()`
- Update Flow and Agent tests to use event_bus event listeners
- Remove redundant event emissions in Flow methods
- Add debug print statements in Flow execution
- Simplify event tracking in test cases

* Enhance event handling for Crew, Task, and Event classes

- Add crew name to failed event types (CrewKickoffFailedEvent, CrewTrainFailedEvent, CrewTestFailedEvent)
- Update Task events to remove redundant task and context attributes
- Refactor EventListener to use Logger for consistent event logging
- Add new event types for Crew train and test events
- Improve event bus event tracking in test cases

* Remove telemetry and tracing dependencies from Task and Flow classes

- Remove telemetry-related imports and private attributes from Task class
- Remove `_telemetry` attribute from Flow class
- Update event handling to emit events without direct telemetry tracking
- Simplify task and flow execution by removing explicit telemetry spans
- Move telemetry-related event handling to EventListener

* Clean up unused imports and event-related code

- Remove unused imports from various event and flow-related files
- Reorder event imports to follow standard conventions
- Remove unnecessary event type references
- Simplify import statements in event and flow modules

* Update crew test to validate verbose output and kickoff_for_each method

- Enhance test_crew_verbose_output to check specific listener log messages
- Modify test_kickoff_for_each_invalid_input to use Pydantic validation error
- Improve test coverage for crew logging and input validation

* Update crew test verbose output with improved emoji icons

- Replace task and agent completion icons from 👍 to ✅
- Enhance readability of test output logging
- Maintain consistent test coverage for crew verbose output

* Add MethodExecutionFailedEvent to handle flow method execution failures

- Introduce new MethodExecutionFailedEvent in flow_events module
- Update Flow class to catch and emit method execution failures
- Add event listener for method execution failure events
- Update event-related imports to include new event type
- Enhance test coverage for method execution failure handling

* Propagate method execution failures in Flow class

- Modify Flow class to re-raise exceptions after emitting MethodExecutionFailedEvent
- Reorder MethodExecutionFailedEvent import to maintain consistent import style

* Enable test coverage for Flow method execution failure event

- Uncomment pytest.raises() in test_events to verify exception handling
- Ensure test validates MethodExecutionFailedEvent emission during flow kickoff

* Add event handling for tool usage events

- Introduce event listeners for ToolUsageFinishedEvent and ToolUsageErrorEvent
- Log tool usage events with descriptive emoji icons (✅ and ❌)
- Update event_listener to track and log tool usage lifecycle

* Reorder and clean up event imports in event_listener

- Reorganize imports for tool usage events and other event types
- Maintain consistent import ordering and remove unused imports
- Ensure clean and organized import structure in event_listener module

* moving to dedicated eventlistener

* dont forget crew level

* Refactor AgentOps event listener for crew-level tracking

- Modify AgentOpsListener to handle crew-level events
- Initialize and end AgentOps session at crew kickoff and completion
- Create agents for each crew member during session initialization
- Improve session management and event recording
- Clean up and simplify event handling logic

* Update test_events to validate tool usage error event handling

- Modify test to assert single error event with correct attributes
- Use pytest.raises() to verify error event generation
- Simplify error event validation in test case

* Improve AgentOps listener type hints and formatting

- Add string type hints for AgentOps classes to resolve potential import issues
- Clean up unnecessary whitespace and improve code indentation
- Simplify initialization and event handling logic

* Update test_events to validate multiple tool usage events

- Modify test to assert 75 events instead of a single error event
- Remove pytest.raises() check, allowing crew kickoff to complete
- Adjust event validation to support broader event tracking

* Rename event_bus to crewai_event_bus for improved clarity and specificity

- Replace all references to `event_bus` with `crewai_event_bus`
- Update import statements across multiple files
- Remove the old `event_bus.py` file
- Maintain existing event handling functionality

* Enhance EventListener with singleton pattern and color configuration

- Implement singleton pattern for EventListener to ensure single instance
- Add default color configuration using EMITTER_COLOR from constants
- Modify log method calls to use default color and remove redundant color parameters
- Improve initialization logic to prevent multiple initializations

* Add FlowPlotEvent and update event bus to support flow plotting

- Introduce FlowPlotEvent to track flow plotting events
- Replace Telemetry method with event bus emission in Flow.plot()
- Update event bus to support new FlowPlotEvent type
- Add test case to validate flow plotting event emission

* Remove RunType enum and clean up crew events module

- Delete unused RunType enum from crew_events.py
- Simplify crew_events.py by removing unnecessary enum definition
- Improve code clarity by removing unneeded imports

* Enhance event handling for tool usage and agent execution

- Add new events for tool usage: ToolSelectionErrorEvent, ToolValidateInputErrorEvent
- Improve error tracking and event emission in ToolUsage and LLM classes
- Update AgentExecutionStartedEvent to use task_prompt instead of inputs
- Add comprehensive test coverage for new event types and error scenarios

* Refactor event system and improve crew testing

- Extract base CrewEvent class to a new base_events.py module
- Update event imports across multiple event-related files
- Modify CrewTestStartedEvent to use eval_llm instead of openai_model_name
- Add LLM creation validation in crew testing method
- Improve type handling and event consistency

* Refactor task events to use base CrewEvent

- Move CrewEvent import from crew_events to base_events
- Remove unnecessary blank lines in task_events.py
- Simplify event class structure for task-related events

* Update AgentExecutionStartedEvent to use task_prompt

- Modify test_events.py to use task_prompt instead of inputs
- Simplify event input validation in test case
- Align with recent event system refactoring

* Improve type hinting for TaskCompletedEvent handler

- Add explicit type annotation for TaskCompletedEvent in event_listener.py
- Enhance type safety for event handling in EventListener

* Improve test_validate_tool_input_invalid_input with mock objects

- Add explicit mock objects for agent and action in test case
- Ensure proper string values for mock agent and action attributes
- Simplify test setup for ToolUsage validation method

* Remove ToolUsageStartedEvent emission in tool usage process

- Remove unnecessary event emission for tool usage start
- Simplify tool usage event handling
- Eliminate redundant event data preparation step

* refactor: clean up and organize imports in llm and flow modules

* test: Improve flow persistence test cases and logging",2850852315,https://api.github.com/repos/crewAIInc/crewAI
20ea2cb43027df70377f2e125be7b04f5f28f6c0,"style: improve code quality in sql_agent examples

- Add module docstrings for better documentation
- Remove unused imports
- Fix f-string formatting issues
- Standardize variable naming conventions
- Improve code readability and formatting
- Ensure consistent model name (gpt-4o)

Co-Authored-By: Soham Ganatra <soham@composio.dev>",2769791644,https://api.github.com/repos/ComposioHQ/composio
d6c2a3d06b147387f3222e86b3f8517a07461103,Refactor test helpers to improve readability and reduce code duplication,3166033831,https://api.github.com/repos/2lu3/ultimate-tic-tac-toe
33039ca421c3444c9076219d461e531e5fbbe2dd,Improve email HTML for readability,3264737733,https://api.github.com/repos/ammargrowme/asana-notification
a2e7ec9936e92600bac72d8c4b087b23c799e73c,"feat: Update pyright configuration and enhance BossBot client initialization

- Added `reportPrivateImportUsage` setting to `pyrightconfig.json` to suppress warnings for private import usage.
- Refactored `BossBot` class in `client.py` to improve initialization, including setting command prefix and allowed mentions.
- Introduced new attributes for bot version, guild data, app info, owner ID, invite link, and uptime to enhance bot state management.
- Updated `BossSettings` in `env.py` to include a description for the command prefix, improving clarity for configuration.

These changes enhance the type checking configuration and improve the overall structure and clarity of the BossBot implementation.",3095072949,https://api.github.com/repos/bossjones/boss-bot
5c00ddd4b4d77dafef5c3bcb9b4cae5b2cb54ff2,"Improve FastAPI tracing example

- Add health check endpoint for monitoring
- Add error handling and exception tracking in spans
- Add type hints for better code clarity
- Enhance README with detailed usage instructions
- Add .gitignore for Python projects
- Record prediction value as span attribute

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3164435855,https://api.github.com/repos/jkatigb/mlops-projects
e470e88953976288cab702d7cb6b0c62c0cedeae,"test: Improve VertexAI configuration tests

- Add error handling test case for missing location
- Add proper type hints and imports
- Improve test organization and readability

Co-Authored-By: Joe Moura <joao@crewai.com>",2855672070,https://api.github.com/repos/crewAIInc/crewAI-tools
5748e266e6610286d72af510e60effd33bfd3e8e,Merge branch 'main' into cursor/improve-dashboard-formatting-for-clarity-5c86,3226667660,https://api.github.com/repos/TristanSnyder/Property_Intelligence_Platform
c0386df21a9091554bff469941eae967dac57f1f,"Add comprehensive prompt testing framework

- Complete CLI tool accessible via `uv run prompt-test`
- 8 curated test cases across 3 categories (basic, complex, edge cases)
- Automatic evaluation with accuracy, clarity, and technical scoring
- Human review workflow with structured feedback collection
- A/B testing between prompt versions with statistical comparison
- Version-controlled prompt management system
- Integration with existing Claude explain service logic
- Professional documentation and examples

Key features:
- Uses same ExplainRequest/ExplainResponse models as production
- Automatic .env loading for ANTHROPIC_API_KEY
- Comprehensive metrics tracking (tokens, response time, scores)
- Results saved as timestamped JSON files (gitignored)
- Easy extensibility for new test cases and evaluation metrics

Usage examples:
- uv run prompt-test list
- uv run prompt-test run --prompt current --categories basic_optimizations
- uv run prompt-test run --prompt v1_baseline --compare current

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3083536677,https://api.github.com/repos/compiler-explorer/explain
95699a0dc3e34eefad219bb091a5ef5bc6a58b11,"refactor: migrate existing codebase to ServiceContainer architecture

Comprehensive refactoring to adopt ServiceContainer dependency injection:

**Controllers & Use Cases:**
- Update all controllers to use ServiceContainer instead of Config
- Migrate use cases from Config-based to ServiceContainer-based dependency resolution
- Improve dependency injection clarity and testability

**Repository & Service Updates:**
- Update SessionRepository implementations for ServiceContainer integration
- Refactor EnumConverter and StatusChecker services
- Enhance service interfaces for better abstraction

**DTO & Validation Improvements:**
- Update DTOs to work seamlessly with ServiceContainer
- Improve input validation integration
- Maintain backward compatibility while improving architecture

**Application Integration:**
- Update main app.py to use new SystemManager and ApplicationBootstrapper
- Integrate DLL Gateway into main application flow
- Improve error handling and system lifecycle management

**Testing Updates:**
- Update all test cases to use ServiceContainer mocking
- Improve test reliability and maintainability
- Add comprehensive test coverage for new architecture

This refactoring improves code maintainability, testability, and follows
clean architecture principles more closely.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3135921088,https://api.github.com/repos/ttpss930141011/auto-futures-trading-machine
