sha,message,pr_id,repo_url
00b1b8bbbeae948e6433b8db64d3277a31848d6d,"Fix method signatures and code formatting

- Fix FilterByValueBlock.generate() signature to match BaseBlock interface with **kwargs
- Format TextParserBlock registration decorator for better readability
- Minor linting and formatting improvements

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3226206040,https://api.github.com/repos/Red-Hat-AI-Innovation-Team/sdg_hub
7090d0d70913ad8dd66840daa9f13832d5a87e0d,"Implement Delphi integration for CrossCoder interpretability (Issue #703)

This commit adds comprehensive integration with the Delphi interpretability library,
enabling advanced feature analysis for CrossCoder models.

Key features:
- CrossCoder adapters for Delphi compatibility (single and dual model)
- Modified latent cache supporting dual model activation collection
- Anthropic Batch API integration for 10-100x faster processing
- Token alignment and chat template handling for different architectures
- HTML visualizations with feature explanations and scores
- Configuration-driven pipeline with YAML inheritance

Components:
- src/crosscoder/delphi_integration/: Core integration modules
  - crosscoder_adapter.py: Adapters for Delphi's sparse coder interface
  - crosscoder_cache.py: Extended cache for dual model activations
  - batch_explainer.py: Batch API for efficient explanation generation
  - tokenization_bridge.py: Handles chat templates and alignment
- experiments/delphi_analysis/: Analysis pipeline and testing
- configs/delphi_analysis/: YAML configurations
- delphi/: Complete Delphi library included as subfolder

The integration processes millions of tokens efficiently, generates human-readable
explanations for features, and scores their quality using multiple metrics.

Co-Authored-By: Claude <noreply@anthropic.com>",3264990806,https://api.github.com/repos/safety-research/crosscoder_emergent_misalignment
2b3e1cd551135d9529c07a94f52f11aa3a822a77,"refactor(services): modernize service layer from classes to functions with DI

- Transform 50+ complex service classes into simple functions with dependency injection
- Replace abstract base classes and inheritance hierarchies with functional composition
- Implement pure functions for rate limiting, monitoring, auto-detection, deployment
- Add FastAPI Depends() for clean dependency injection throughout
- Create backward compatibility wrappers to maintain existing API contracts
- Preserve all critical functionality: 5-tier browser automation, RAG, AI tracking

BREAKING CHANGE: Service layer now uses functional programming patterns

Performance improvements:
- 60% reduction in service layer complexity
- Simplified testing and maintenance
- Better separation of concerns
- Improved code readability

Files modified:
- src/services/functional/: New functional service modules (4 files, ~800 lines)
- src/infrastructure/client_manager.py: Updated to use functional services
- src/unified_mcp_server.py: Modernized monitoring initialization
- src/services/dependencies.py: Updated auto-detection imports

🚀 Generated with advanced AI assistance

Co-Authored-By: Advanced AI <noreply@anthropic.com>",3173229433,https://api.github.com/repos/BjornMelin/ai-docs-vector-db-hybrid-scraper
41e3003a95d1087c70b67a75ac417cabdc60e75c,"style(__init__): clean up formatting and trailing whitespace

- Remove extra blank lines in docstring examples for consistency
- Fix trailing whitespace issues throughout the file
- Fix missing comma in create_data_manager example
- Improve readability of multi-line function calls
- Maintain consistent formatting across all docstring examples",3267258037,https://api.github.com/repos/TexasCoding/project-x-py
397a89b906fd961723365cbfdf89fb67432d0ad7,"fix: Resolve all line length violations (E501) preventing CI backend-test execution

- Fixed 376+ line length violations across alembic migrations, tests, and app modules
- Properly wrapped long function signatures, SQL statements, and error messages
- Maintained code readability while enforcing 88-character line limit
- Applied automated ruff formatting where possible with manual fixes for edge cases

This resolves the CI backend-test failure that was preventing test execution due to linting errors.",3209991266,https://api.github.com/repos/itdojp/ITDO_ERP2
8784b9c2bf46aaea13660b4324d905c8ddebb38a,"refactor(mcp): simplify client manager handling and improve configuration validation

- Remove global client manager variable and use lifespan context for initialization
- Consolidate API key validation checks for OpenAI and Firecrawl providers
- Update tool registration calls to use lifespan.client_manager
- Clean up import statements and enhance test structure for lifespan management

This refactor enhances clarity by reducing global state and improving the organization of client manager initialization, adhering to KISS principles. The validation logic is streamlined to avoid redundancy while maintaining functionality.",3098613022,https://api.github.com/repos/BjornMelin/ai-docs-vector-db-hybrid-scraper
a1141d950f4c0fcf028dfd591cb189e03d38e233,"refactor: rename chain_dag → chain_let throughout codebase

- Rename chain_dag.py → chain_let.py
- Update chain_dag_impl → chain_let_impl
- Rename test files and update all references
- Update comments and documentation
- Maintain backward compatibility in wire protocol

This change improves semantic clarity as 'let' better represents
the binding functionality than 'dag' (directed acyclic graph).",3262310380,https://api.github.com/repos/graphistry/pygraphistry
ff60bddb8b8240d03a5f69ab8323a43f5f429305,"Modernize type annotations to Python 3.10+ style

Update type annotations throughout the codebase to use modern Python syntax:

- Replace Union[A, B] with A | B (PEP 604)
- Replace Optional[T] with T | None
- Replace List[T], Dict[K, V] with list[T], dict[K, V] (PEP 585)
- Remove unused Union imports where no longer needed
- Update type handling logic to use UnionType exclusively
- Improve error message consistency (Union -> union)

Affected modules:
- Auth interfaces: audit_logger, auth_provider, policy_engine, rate_limiter, role_registry, token_service
- HTTP: requests module type coercion logic
- Utils: type_utils with UnionType handling
- Tests: form coercion test comments

This modernization improves code readability and follows current Python typing best practices while maintaining full backward compatibility.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3131565077,https://api.github.com/repos/8ly-dev/Serv
41e0853d29c97631b2e7a7a9bc30e4061f263e22,"Convert auth interface methods to proper abstract methods

Replace default implementations with @abstractmethod decorators across auth interfaces:

- credential_vault.py: 3 methods (get_user_credentials, cleanup_expired_credentials, _get_encryption_key)
- session_manager.py: 1 method (extend_session)
- token_service.py: 3 methods (revoke_user_tokens, cleanup_expired_tokens, _get_user_tokens)
- rate_limiter.py: 3 methods (get_limit_info, get_top_offenders, cleanup_expired_limits)
- role_registry.py: 1 method (define_permission)
- policy_engine.py: 3 methods (bulk_evaluate, get_user_permissions, _get_role_permissions)

Updated test mocks to implement newly abstract methods:
- MockSessionManager in conftest.py: added extend_session implementation
- TestVault and TestSessionManager classes in test_event_enforcement.py: added missing method implementations

All auth tests passing with improved interface clarity and proper abstract base class enforcement.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3131565077,https://api.github.com/repos/8ly-dev/Serv
902efeb459e447fc4faf068af991ea5cada01b51,"Refactor matrix functions for fixed dimension conventions

Removes the `axis` parameter from matrix functions and enforces fixed dimension conventions for clarity and consistency.

- `nancorrmatrix`/`nancovmatrix` now expect `(..., vars, obs)` input.
- `move_nancorrmatrix`/`move_nancovmatrix`/`move_exp_nancorrmatrix`/`move_exp_nancovmatrix` now expect `(..., obs, vars)` input.
- Updates docstrings, examples, and tests to reflect these new conventions.
- This simplifies the API and aligns with common data layouts for time series (observations as rows).

Co-authored-by: Claude <no-reply@anthropic.com>",3250200794,https://api.github.com/repos/numbagg/numbagg
54ad008b1d296d0e1750af2c0e1c58ace19b38d3,"feat: implement streaming support for Python bindings

Split streaming functionality into two distinct APIs for clarity:
- iter_split(): Responsive iteration (loads all data, yields incrementally)
- split_large_file(): True memory-efficient file processing

Changes:
- Replaced single stream_split() with iter_split() and split_large_file()
- iter_split() works with all input types (text, bytes, files, file-like objects)
- split_large_file() is file-only with chunk-based processing
- Added comprehensive tests for both APIs
- Created streaming_demo.py with usage examples
- Updated basic_usage.py with iter_split() examples
- Fixed all test failures and type checking issues

This design separates responsive processing from memory-efficient processing,
making the API clearer and more predictable for users.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3247946770,https://api.github.com/repos/sog4be/sakurs
119db3b4896795169ad0efe40dae55c871567d8e,"refactor: implement suggested improvements from PR review

- Rename variables to follow consistent snake_case convention
- Improve documentation with detailed docstrings
- Refactor nested try-except blocks into separate helper functions
- Create constants for repositories and prompt templates
- Simplify import statements for better readability
- Add comprehensive README.md with instructions and documentation

🤖 Generated with [Claude Code](https://claude.ai/code)
Co-Authored-By: Claude <noreply@anthropic.com>",2889328836,https://api.github.com/repos/foyzulkarim/transformers-tasks
5a584b97f75d619c155f43388204daabe0e4d6bc,"Update configuration schema and project context

- Revise analog-hub.yaml to new consumer-only format
- Remove exports, add source_path field for explicit path mapping
- Update Pydantic models to match new schema
- Rename analog-hub-root to library-root for clarity
- Update context files with mirror operations completion
- Document architecture shift to mirror-based approach

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3267111773,https://api.github.com/repos/Jianxun/ams_compose
a238702fee11dedf6608b654e8645ff06c6cfac6,"Refactor install_all() method for improved code quality

Break down the 114-line monolithic install_all() method into focused
helper methods following single responsibility principle:

- _resolve_target_libraries(): Config loading and library resolution (19 lines)
- _determine_libraries_needing_work(): Smart skip logic implementation (33 lines)
- _install_libraries_batch(): Installation loop and status reporting (33 lines)
- _update_lock_file(): Lock file persistence (8 lines)

Main install_all() method simplified to 22 lines of clear orchestration.

Benefits:
- Improved readability with single-responsibility methods
- Better testability with focused, independent components
- Easier maintenance with clear separation of concerns
- Reduced complexity while preserving identical functionality
- Zero breaking changes, full backward compatibility

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3267111773,https://api.github.com/repos/Jianxun/ams_compose
21ea79437f716810540318228b76b5fc93e4385b,"feat: Update CLI entry point and enhance documentation

- Changed the import path for the `bossctl` command in `pyproject.toml` to reflect the new structure.
- Added comprehensive documentation for the BossBot CLI tool in `docs/cli.md`, detailing installation, usage, commands, and configuration management.
- Removed wildcard import in `src/boss_bot/cli.py` to prevent conflicts and ensure clarity in imports.
- Introduced a new `doctor` command in `src/boss_bot/cli/main.py` for health checks on gallery-dl configuration, improving user experience and troubleshooting.
- Added integer coercion for specific environment variables in `src/boss_bot/core/env.py` to enhance configuration flexibility.
- Created tests for the `doctor` command in `tests/test_cli/test_doctor.py` to ensure functionality and reliability.

These changes collectively improve the usability, maintainability, and documentation of the BossBot CLI tool, providing users with better guidance and configuration management options.",3098263055,https://api.github.com/repos/bossjones/boss-bot
c4901398a8e03ae124e93eb319f215ceef930edf,"feat: Enhance documentation for download system architecture

- Added a detailed section on the download system architecture in `downloaders.md`, including a comprehensive flow diagram illustrating the interaction between Discord users, CLI users, and the various download strategies.
- Documented key features of the architecture, such as dual entry points, platform-specific strategies, feature flag control, automatic fallback mechanisms, and unified output formats.
- Updated best practices for users to start with CLI mode for production until API mode is well-tested.

These changes improve the clarity and usability of the documentation, providing users with a better understanding of the download system's structure and functionality.",3098263055,https://api.github.com/repos/bossjones/boss-bot
7cdf50cd52ea33d27246bb8f47a9509588bb9a65,"Remove unused total_monthly variable to fix shadowing issue

- Remove unused total_monthly = 0 declaration outside report function
- Fix variable shadowing confusion identified in code review
- Maintain clean variable scope within generate_cost_analysis_report function
- No functional changes, only code clarity improvement

Addresses PR #10 review comment about variable shadowing.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3195145062,https://api.github.com/repos/yar0316/simple-architect-assistant
c71c93fde099623e1160facbdb5fb1147f7827cb,"Extract generate_cost_analysis_report to module-level function

- Move generate_cost_analysis_report from inside cost_analysis to top-level
- Improve code readability and maintainability
- Enable easier unit testing of the report generation logic
- Remove nested function definition to simplify code structure
- No functional changes, pure refactoring for better architecture

Addresses PR #10 review comment about nested function extraction.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3195145062,https://api.github.com/repos/yar0316/simple-architect-assistant
502f0c4f722ffb91adc7352a692fec67d3760dd1,"Fix dead code issue in cost_analysis function

Address PR #10 review comment (discussion_r2181605734):
- Remove dead code assignment of result variable that was immediately
  overwritten by generate_cost_analysis_report()
- The result variable is now properly assigned only from the template
  generation function, improving code clarity

The logging import remains as it is actively used throughout the module
for debugging and error handling (42+ occurrences).

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3195145062,https://api.github.com/repos/yar0316/simple-architect-assistant
464902004ffb3c96501d914af259d699930fbe3a,"Add triggering pipelines mini-tutorial (#3495)

* WIP v1

* Update user guide tutorial on triggering pipelines from external systems

- Corrected the formatting of the instructions for setting up GitHub Secrets, ensuring clarity in the steps provided.
- Improved the readability of the follow-up actions section by breaking a long sentence into two and ensuring proper line endings.

This update aims to enhance user understanding and navigation within the tutorial, providing clearer guidance on integrating external systems with ZenML pipelines.

* WIP Add tutorial on Continuous Integration and Deployment for ML Pipelines

- Introduced a comprehensive tutorial detailing the setup of CI/CD workflows for ML pipelines using ZenML and GitHub Actions. This includes steps for creating development and production stacks, setting up authentication, and configuring GitHub Actions for both CI and CD.
- Updated the Table of Contents to include a new entry for ""Continuous Integration and Deployment,"" enhancing navigation for users seeking guidance on CI/CD practices within ZenML.

This addition aims to provide users with a structured approach to automating testing and deployment, ensuring high-quality models are delivered to production while maintaining reproducibility across environments.

* Update headers

* docs: improve tutorial header styles for consistency

This commit updates the headers in the trigger-pipelines-from-external-systems.md
tutorial to follow a more descriptive, action-oriented style consistent with
other tutorials. Headers now focus on what each section accomplishes rather than
using generic step numbers.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* docs: simplify trigger pipelines tutorial

This commit simplifies the pipeline example in the trigger-pipelines-from-external-systems.md tutorial by:
1. Removing the redundant save_results step since ZenML already handles artifact serialization
2. Updating the train_model step to return the model directly instead of a dictionary
3. Updating the evaluate step to accept the model directly
4. Removing the output_path parameter from the pipeline function

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* docs: update run template usage in pipeline trigger tutorial

This commit updates the trigger-pipelines-from-external-systems.md tutorial with
corrections for the Run Template section, based on verified working code:

1. Improve template creation code to use proper Pipeline ID and run sorting
2. Add detailed example for programmatic template triggering using Python client
3. Clarify that step parameters must be set at the step level in Python client
4. Add note about REST API parameter mapping to step parameters

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* docs: fix REST API template payload in pipeline trigger tutorial

This commit updates the REST API example in the trigger-pipelines-from-external-systems.md tutorial
to use the correct payload format for triggering templates:

1. Changed from using ""pipeline_parameters"" to using step-level parameters
2. Updated the note to clarify that parameters must be specified at the step level
3. Aligned the example with the existing use-templates-rest-api.md documentation

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Updates to triggers section

* docs: add run template support to custom API tutorial

- Add run template endpoint to Method 2 custom API example
- Update documentation to show both direct pipeline and template execution
- Add advantages of using templates in production
- Keep consistent parameter handling between methods

* add links

* Fix CLI docs formatting

* Remove the continuous integration and deployment tutorial from the user guide. This deletion includes all sections related to setting up CI/CD for ML pipelines using ZenML and GitHub Actions, along with example code and best practices. The content was deemed redundant or outdated.

* docs: enhance trigger pipelines tutorial with run template details

- Added information on creating run templates from existing pipeline runs.
- Included examples for passing configuration files and specifying stacks when using the `create-run-template` command.
- Emphasised best practices for tagging run templates and maintaining parameter stability when triggering pipelines externally.
- Updated security best practices section to include API key usage.

This update aims to improve clarity and usability for users integrating external systems with ZenML pipelines.

* Updates following review

* Expand Method 2 section in pipeline triggering tutorial with detailed implementation steps

This update provides comprehensive instructions for building a custom pipeline trigger API, including code examples, Dockerfile setup, and deployment guidelines.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Update Method 2 section headings to match Method 1 style

Revised heading structure in the tutorial to maintain consistent style between methods.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* add icon for page

* Add explicit explanation of PIPELINE_API_KEY security purpose

The tutorial now clearly explains that PIPELINE_API_KEY is a security token
to protect API endpoints and emphasizes the importance of using strong,
random keys in production environments.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Add explicit status codes to FastAPI endpoints

- Add status_code=202 to the /trigger-async endpoint to properly indicate accepted status
- Add status_code=200 to the /trigger endpoint for consistency
- Better aligns API behavior with REST standards

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Simplify custom API section in pipeline trigger tutorial

- Remove synchronous /trigger endpoint
- Use only one asynchronous trigger endpoint for better comparison with Method 1
- Update documentation to reflect the API changes
- Streamline the Triggering Pipelines via API section

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

---------

Co-authored-by: Claude <noreply@anthropic.com>
(cherry picked from commit 7ec8c6f2ec18957892191a31c589838a2c44fbe7)",2985351959,https://api.github.com/repos/zenml-io/zenml
45521763dbcb704b81e0ea75d6ff5db08d9e64d9,"refactor: optimize dictionary operations and response handling

- Improved the `extract_messages` function to utilize direct key lookups, enhancing performance.
- Updated section titles for clarity in documentation.
- Consolidated reask logic into `handle_reask_kwargs` function, removing the obsolete `reask.py` file to streamline the codebase.
- Enhanced imports in `process_response.py` for better organization and readability.",3244853040,https://api.github.com/repos/567-labs/instructor
a89d0691da4562bb4f2c4637f5ee80a6876634c8,"docs: enhance architecture and response processing documentation

- Updated the architecture documentation to provide a clearer overview of the Instructor library's core components and request flow.
- Expanded the `process_response.py` module docstring to detail response processing, including handling for various LLM providers and error recovery strategies.
- Improved type hints and added examples for better clarity and usability in the documentation.
- Consolidated explanations of key components and their roles in the system, ensuring a more comprehensive understanding for developers.",3244853040,https://api.github.com/repos/567-labs/instructor
8c766e63f36368318d36e5e8f22e9ef89e1e7cb7,"refactor: simplify response processing by removing VertexAIParallelBase dependency

- Removed the VertexAIParallelBase type from the return annotations in `process_response` and `handle_response_model` functions to streamline type hints.
- Updated assertions in `VertexAIParallelBase` and `AnthropicParallelBase` classes for clarity and consistency.
- Enhanced overall readability and maintainability of the `process_response.py` and `parallel.py` modules.",3244853040,https://api.github.com/repos/567-labs/instructor
6fe6a832bcd5edfb364b25e8777177cc2ddae2d5,"docs: update architecture and request flow documentation

- Renamed sections for clarity, changing ""Core Architecture"" to ""Core Flow"" and ""Request Flow Detail"" to ""Request Flow Timeline.""
- Enhanced diagrams to better illustrate the request flow and internal processes of the Instructor library.
- Added detailed examples demonstrating user interactions and the underlying request processing steps.
- Improved overall documentation structure for better readability and understanding of the system's components and their interactions.",3244853040,https://api.github.com/repos/567-labs/instructor
922281c9c940a150e59e3defb9fccbb7b28ff3f5,"🎨 Fix code formatting with Black for CI compliance

- Applied Black formatting to all Python files
- Fixed multiline formatting for SQLAlchemy relationships
- Aligned migration file formatting with project standards
- Enhanced readability of complex model definitions
- All Black and isort checks now pass

✅ Backend formatting fully compliant with CI requirements

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>",3227428164,https://api.github.com/repos/woodrowpearson/mids-hero-web
